asset_id,timestamp,vibration_mm_s,bearing_temp_c,discharge_pressure_bar,suction_pressure_bar,rpm,oil_temp_c,failure,severity_tier
COMP-08,2026-02-19 15:00:00,3.2,64.0,54.61,18.64,3031.0,57.86,0,none
COMP-08,2026-02-19 16:00:00,2.955,68.43,56.79,18.51,3019.0,57.37,0,none
COMP-08,2026-02-19 17:00:00,2.873,64.62,55.18,17.69,2979.0,58.21,0,none
COMP-08,2026-02-19 18:00:00,3.008,65.84,54.08,18.17,3001.0,62.24,0,none
COMP-08,2026-02-19 19:00:00,2.837,63.42,53.0,18.72,3013.0,60.15,0,none
COMP-08,2026-02-19 20:00:00,2.841,62.97,56.55,17.52,3000.0,58.66,0,none
COMP-08,2026-02-19 21:00:00,2.791,63.59,55.68,18.51,2962.0,61.08,0,none
COMP-08,2026-02-19 22:00:00,2.578,68.34,58.06,19.3,2981.0,59.32,0,none
COMP-08,2026-02-19 23:00:00,3.457,61.91,56.93,18.57,3013.0,58.15,0,none
COMP-08,2026-02-20 00:00:00,3.128,67.06,56.28,17.58,3001.0,61.83,0,none
COMP-08,2026-02-20 01:00:00,3.573,60.96,56.65,18.93,2968.0,58.1,0,none
COMP-08,2026-02-20 02:00:00,2.846,65.9,53.33,18.94,3019.0,60.98,0,none
COMP-08,2026-02-20 03:00:00,2.931,67.11,51.13,18.42,3013.0,59.49,0,none
COMP-08,2026-02-20 04:00:00,3.091,63.85,52.14,17.31,2994.0,57.27,0,none
COMP-08,2026-02-20 05:00:00,3.184,62.29,54.2,18.7,3021.0,61.34,0,none
COMP-08,2026-02-20 06:00:00,2.625,68.11,56.17,18.15,2984.0,60.86,0,none
COMP-08,2026-02-20 07:00:00,2.753,63.35,56.61,17.85,2991.0,58.33,0,none
COMP-08,2026-02-20 08:00:00,2.76,65.86,56.25,16.71,3009.0,60.8,0,none
COMP-08,2026-02-20 09:00:00,3.279,64.06,54.12,17.52,2984.0,59.42,0,none
COMP-08,2026-02-20 10:00:00,2.555,63.01,55.18,18.41,3005.0,62.87,0,none
COMP-08,2026-02-20 11:00:00,2.753,63.41,55.12,19.58,2993.0,59.65,0,none
COMP-08,2026-02-20 12:00:00,2.712,65.67,51.36,17.97,3024.0,60.19,0,none
COMP-08,2026-02-20 13:00:00,3.323,63.82,53.34,16.49,2987.0,59.94,0,none
COMP-08,2026-02-20 14:00:00,3.014,62.49,55.05,16.48,3035.0,60.09,0,none
COMP-08,2026-02-20 15:00:00,3.01,66.2,53.83,18.33,2955.0,60.35,0,none
COMP-08,2026-02-20 16:00:00,3.076,63.2,56.12,16.8,3016.0,60.69,0,none
COMP-08,2026-02-20 17:00:00,2.909,67.64,54.78,17.37,2976.0,61.51,0,none
COMP-08,2026-02-20 18:00:00,3.348,60.54,55.66,16.79,3015.0,60.51,0,none
COMP-08,2026-02-20 19:00:00,2.036,63.75,52.11,18.54,2964.0,59.68,0,none
COMP-08,2026-02-20 20:00:00,3.007,64.33,53.65,18.3,2994.0,58.98,0,none
COMP-08,2026-02-20 21:00:00,2.73,64.93,56.71,17.41,3023.0,58.1,0,none
COMP-08,2026-02-20 22:00:00,2.762,62.85,52.22,19.03,2992.0,58.85,0,none
COMP-08,2026-02-20 23:00:00,2.797,63.44,54.59,17.04,3001.0,56.29,0,none
COMP-08,2026-02-21 00:00:00,2.815,66.25,54.65,18.49,3010.0,64.9,0,none
COMP-08,2026-02-21 01:00:00,2.798,66.31,53.7,17.13,2982.0,58.33,0,none
COMP-08,2026-02-21 02:00:00,3.008,63.56,57.2,17.55,3023.0,60.45,0,none
COMP-08,2026-02-21 03:00:00,3.298,66.82,56.0,16.95,2974.0,62.69,0,none
COMP-08,2026-02-21 04:00:00,2.832,63.61,54.5,17.92,3006.0,58.73,0,none
COMP-08,2026-02-21 05:00:00,3.687,65.63,53.72,18.33,2971.0,61.17,0,none
COMP-08,2026-02-21 06:00:00,2.796,66.36,53.98,18.04,2999.0,60.1,0,none
COMP-08,2026-02-21 07:00:00,2.91,64.19,56.21,18.03,3005.0,59.58,0,none
COMP-08,2026-02-21 08:00:00,2.968,62.69,51.99,18.05,3074.0,62.25,0,none
COMP-08,2026-02-21 09:00:00,2.943,68.0,55.34,17.8,3021.0,60.34,0,none
COMP-08,2026-02-21 10:00:00,3.403,64.08,54.81,19.74,2962.0,59.84,0,none
COMP-08,2026-02-21 11:00:00,3.04,65.56,54.01,17.2,2955.0,61.14,0,none
COMP-08,2026-02-21 12:00:00,2.957,66.92,55.92,17.44,2995.0,60.69,0,none
COMP-08,2026-02-21 13:00:00,2.99,61.54,53.91,17.2,3006.0,59.31,0,none
COMP-08,2026-02-21 14:00:00,3.008,63.42,55.29,17.12,3003.0,55.85,0,none
COMP-08,2026-02-21 15:00:00,2.595,66.25,55.58,17.32,3016.0,59.47,0,none
COMP-08,2026-02-21 16:00:00,3.353,65.11,52.8,17.77,3002.0,58.97,0,none
COMP-08,2026-02-21 17:00:00,2.963,61.08,54.39,18.96,2988.0,58.63,0,none
COMP-08,2026-02-21 18:00:00,2.916,65.71,56.56,19.2,3013.0,58.08,0,none
COMP-08,2026-02-21 19:00:00,3.193,64.87,55.93,17.36,3000.0,56.85,0,none
COMP-08,2026-02-21 20:00:00,2.736,65.82,55.91,18.57,2972.0,58.59,0,none
COMP-08,2026-02-21 21:00:00,3.205,65.9,54.76,18.6,3044.0,60.65,0,none
COMP-08,2026-02-21 22:00:00,3.365,65.64,53.97,18.91,2983.0,59.47,0,none
COMP-08,2026-02-21 23:00:00,3.231,63.95,54.24,17.03,3024.0,61.08,0,none
COMP-08,2026-02-22 00:00:00,2.604,64.22,55.5,18.76,2986.0,59.09,0,none
COMP-08,2026-02-22 01:00:00,2.761,63.39,55.64,17.64,2982.0,62.09,0,none
COMP-08,2026-02-22 02:00:00,2.838,61.69,56.08,19.09,2950.0,59.22,0,none
COMP-08,2026-02-22 03:00:00,2.901,68.92,55.18,17.81,2983.0,57.56,0,none
COMP-08,2026-02-22 04:00:00,3.413,64.8,53.99,18.53,2960.0,60.41,0,none
COMP-08,2026-02-22 05:00:00,2.944,67.58,56.04,17.81,3031.0,60.39,0,none
COMP-08,2026-02-22 06:00:00,2.942,62.23,55.23,17.17,2937.0,62.52,0,none
COMP-08,2026-02-22 07:00:00,3.328,63.89,58.36,17.66,2999.0,60.28,0,none
COMP-08,2026-02-22 08:00:00,2.849,65.29,54.38,18.19,3025.0,60.73,0,none
COMP-08,2026-02-22 09:00:00,3.085,64.18,56.15,17.63,2990.0,59.76,0,none
COMP-08,2026-02-22 10:00:00,3.61,62.62,54.32,17.89,2950.0,59.04,0,none
COMP-08,2026-02-22 11:00:00,3.006,66.55,56.96,17.77,2982.0,58.7,0,none
COMP-08,2026-02-22 12:00:00,3.26,63.9,56.17,18.06,2992.0,58.88,0,none
COMP-08,2026-02-22 13:00:00,3.077,66.85,55.38,18.29,2969.0,59.86,0,none
COMP-08,2026-02-22 14:00:00,3.247,63.45,55.48,18.55,2991.0,61.05,0,none
COMP-08,2026-02-22 15:00:00,3.023,62.45,55.89,18.23,3006.0,59.07,0,none
COMP-08,2026-02-22 16:00:00,3.357,64.79,53.33,18.39,2987.0,57.9,0,none
COMP-08,2026-02-22 17:00:00,2.655,63.61,54.36,16.72,2979.0,59.86,0,none
COMP-08,2026-02-22 18:00:00,3.033,66.31,54.52,16.9,3016.0,59.26,0,none
COMP-08,2026-02-22 19:00:00,3.116,62.69,55.45,15.91,3009.0,59.56,0,none
COMP-08,2026-02-22 20:00:00,3.164,68.2,54.65,18.43,2989.0,59.76,0,none
COMP-08,2026-02-22 21:00:00,2.583,63.16,55.82,17.39,3038.0,58.99,0,none
COMP-08,2026-02-22 22:00:00,2.995,68.85,54.57,17.45,3053.0,58.6,0,none
COMP-08,2026-02-22 23:00:00,3.014,67.53,55.19,18.36,2949.0,58.27,0,none
COMP-08,2026-02-23 00:00:00,3.344,66.46,52.75,18.35,3007.0,58.14,0,none
COMP-08,2026-02-23 01:00:00,3.031,63.84,55.51,19.18,3037.0,59.61,0,none
COMP-08,2026-02-23 02:00:00,3.194,61.8,55.75,18.61,3014.0,62.61,0,none
COMP-08,2026-02-23 03:00:00,3.529,65.08,57.31,17.61,2987.0,59.2,0,none
COMP-08,2026-02-23 04:00:00,3.561,63.44,57.18,18.1,2992.0,60.09,0,none
COMP-08,2026-02-23 05:00:00,2.781,63.91,55.92,18.17,3058.0,61.43,0,none
COMP-08,2026-02-23 06:00:00,3.018,62.32,54.92,17.76,2989.0,62.04,0,none
COMP-08,2026-02-23 07:00:00,3.488,64.92,56.11,16.99,3006.0,62.4,0,none
COMP-08,2026-02-23 08:00:00,3.106,65.05,53.9,18.99,3016.0,59.96,0,none
COMP-08,2026-02-23 09:00:00,2.13,64.11,54.42,18.24,3006.0,60.69,0,none
COMP-08,2026-02-23 10:00:00,2.554,64.4,52.93,18.47,3008.0,61.75,0,none
COMP-08,2026-02-23 11:00:00,2.589,63.58,55.52,18.88,3007.0,58.28,0,none
COMP-08,2026-02-23 12:00:00,2.831,62.53,57.55,17.83,3013.0,58.64,0,none
COMP-08,2026-02-23 13:00:00,2.964,66.28,53.67,16.76,2985.0,58.89,0,none
COMP-08,2026-02-23 14:00:00,2.872,63.5,53.15,17.54,3033.0,57.16,0,none
COMP-08,2026-02-23 15:00:00,3.398,64.66,54.91,17.58,2994.0,60.09,0,none
COMP-08,2026-02-23 16:00:00,3.233,67.81,55.03,18.65,2999.0,58.51,0,none
COMP-08,2026-02-23 17:00:00,2.942,65.28,54.95,18.81,3001.0,59.34,0,none
COMP-08,2026-02-23 18:00:00,2.985,64.28,55.4,17.93,2991.0,59.13,0,none
COMP-08,2026-02-23 19:00:00,3.159,65.97,53.85,19.47,2986.0,60.93,0,none
COMP-08,2026-02-23 20:00:00,2.979,64.54,55.56,18.1,2960.0,58.8,0,none
COMP-08,2026-02-23 21:00:00,3.341,63.91,55.74,17.12,3044.0,61.15,0,none
COMP-08,2026-02-23 22:00:00,2.895,66.03,55.31,16.76,2965.0,60.51,0,none
COMP-08,2026-02-23 23:00:00,3.35,65.16,56.31,17.76,3032.0,58.77,0,none
COMP-08,2026-02-24 00:00:00,3.164,62.48,57.69,18.25,3010.0,61.17,0,none
COMP-08,2026-02-24 01:00:00,2.869,63.39,53.97,17.79,3008.0,61.32,0,none
COMP-08,2026-02-24 02:00:00,3.129,68.83,55.38,17.96,2989.0,60.6,0,none
COMP-08,2026-02-24 03:00:00,2.953,62.57,55.1,16.17,3030.0,59.32,0,none
COMP-08,2026-02-24 04:00:00,3.067,64.19,55.07,18.09,3016.0,58.18,0,none
COMP-08,2026-02-24 05:00:00,2.6,61.61,53.65,18.71,3002.0,58.65,0,none
COMP-08,2026-02-24 06:00:00,2.815,64.54,51.87,17.48,2991.0,60.87,0,none
COMP-08,2026-02-24 07:00:00,2.719,66.68,55.04,17.69,2989.0,62.33,0,none
COMP-08,2026-02-24 08:00:00,2.737,67.1,56.43,17.75,2989.0,58.64,0,none
COMP-08,2026-02-24 09:00:00,2.758,64.34,54.5,18.14,2938.0,60.51,0,none
COMP-08,2026-02-24 10:00:00,2.962,63.73,55.5,18.19,3022.0,61.14,0,none
COMP-08,2026-02-24 11:00:00,2.734,62.15,57.37,17.31,2997.0,58.14,0,none
COMP-08,2026-02-24 12:00:00,3.176,65.16,54.61,16.1,2995.0,59.59,0,none
COMP-08,2026-02-24 13:00:00,2.747,64.57,55.2,19.51,2961.0,59.11,0,none
COMP-08,2026-02-24 14:00:00,2.765,66.79,57.03,18.96,2962.0,61.02,0,none
COMP-08,2026-02-24 15:00:00,3.367,67.66,55.21,17.44,3067.0,62.63,0,none
COMP-08,2026-02-24 16:00:00,2.657,65.73,54.8,18.18,3018.0,60.06,0,none
COMP-08,2026-02-24 17:00:00,3.005,64.0,57.37,18.08,2996.0,61.06,0,none
COMP-08,2026-02-24 18:00:00,2.972,69.56,54.48,17.84,3003.0,58.28,0,none
COMP-08,2026-02-24 19:00:00,2.851,66.71,53.2,19.4,2997.0,58.93,0,none
COMP-08,2026-02-24 20:00:00,3.093,63.05,52.19,19.05,2997.0,63.29,0,none
COMP-08,2026-02-24 21:00:00,3.171,61.29,54.56,17.91,2991.0,61.99,0,none
COMP-08,2026-02-24 22:00:00,3.097,64.57,53.38,17.83,2996.0,57.48,0,none
COMP-08,2026-02-24 23:00:00,3.2,64.66,56.4,16.19,2977.0,61.46,0,none
COMP-08,2026-02-25 00:00:00,3.03,67.45,52.83,18.83,2980.0,60.27,0,none
COMP-08,2026-02-25 01:00:00,3.245,64.29,54.47,19.44,2980.0,58.45,0,none
COMP-08,2026-02-25 02:00:00,2.242,66.44,59.02,18.03,2981.0,62.3,0,none
COMP-08,2026-02-25 03:00:00,2.808,65.68,55.68,18.15,2994.0,58.04,0,none
COMP-08,2026-02-25 04:00:00,3.326,66.53,55.91,17.43,2974.0,62.88,0,none
COMP-08,2026-02-25 05:00:00,2.887,66.25,54.21,16.04,2960.0,59.91,0,none
COMP-08,2026-02-25 06:00:00,2.844,66.69,56.38,18.17,2979.0,58.82,0,none
COMP-08,2026-02-25 07:00:00,2.73,62.5,55.22,16.89,3011.0,60.36,0,none
COMP-08,2026-02-25 08:00:00,2.853,65.09,57.44,17.3,2973.0,59.66,0,none
COMP-08,2026-02-25 09:00:00,2.861,67.02,53.32,17.89,3002.0,59.84,0,none
COMP-08,2026-02-25 10:00:00,4.162,61.14,54.85,19.53,2987.0,56.8,0,none
COMP-08,2026-02-25 11:00:00,3.574,64.85,56.69,17.54,2994.0,61.46,0,none
COMP-08,2026-02-25 12:00:00,2.802,68.25,57.02,18.92,2975.0,59.94,0,none
COMP-08,2026-02-25 13:00:00,3.209,65.47,56.31,18.23,3051.0,58.97,0,none
COMP-08,2026-02-25 14:00:00,2.517,65.7,52.54,17.15,2986.0,61.11,0,none
COMP-08,2026-02-25 15:00:00,3.159,64.22,56.86,17.08,2979.0,58.99,0,none
COMP-08,2026-02-25 16:00:00,2.242,65.35,55.23,17.94,3004.0,60.31,0,none
COMP-08,2026-02-25 17:00:00,3.337,62.89,55.65,18.32,3028.0,60.93,0,none
COMP-08,2026-02-25 18:00:00,2.807,63.71,54.27,19.43,3006.0,61.0,0,none
COMP-08,2026-02-25 19:00:00,2.966,65.9,54.03,17.36,3042.0,59.39,0,none
COMP-08,2026-02-25 20:00:00,3.082,65.93,55.73,19.48,3017.0,59.94,0,none
COMP-08,2026-02-25 21:00:00,3.296,65.18,54.71,18.1,3008.0,61.78,0,none
COMP-08,2026-02-25 22:00:00,3.177,66.35,52.75,18.89,3012.0,63.4,0,none
COMP-08,2026-02-25 23:00:00,3.053,62.91,51.99,18.13,3012.0,59.17,0,none
COMP-08,2026-02-26 00:00:00,3.044,65.54,52.89,18.19,2990.0,59.73,0,none
COMP-08,2026-02-26 01:00:00,2.562,65.09,56.93,16.53,2994.0,59.08,0,none
COMP-08,2026-02-26 02:00:00,2.778,63.68,53.09,18.72,2989.0,58.65,0,none
COMP-08,2026-02-26 03:00:00,2.961,67.11,55.32,16.35,3011.0,60.3,0,none
COMP-08,2026-02-26 04:00:00,3.3,65.96,55.84,19.78,2979.0,58.85,0,none
COMP-08,2026-02-26 05:00:00,3.292,66.2,58.25,17.98,2989.0,60.2,0,none
COMP-08,2026-02-26 06:00:00,3.15,66.8,56.61,17.88,3023.0,60.99,0,none
COMP-08,2026-02-26 07:00:00,2.734,64.9,50.78,17.85,3020.0,62.04,0,none
COMP-08,2026-02-26 08:00:00,3.04,64.87,54.75,18.5,3011.0,61.45,0,none
COMP-08,2026-02-26 09:00:00,2.847,62.38,53.17,16.5,3004.0,63.73,0,none
COMP-08,2026-02-26 10:00:00,2.889,64.74,53.78,17.25,3003.0,62.1,0,none
COMP-08,2026-02-26 11:00:00,2.293,66.57,55.45,17.82,2992.0,61.15,0,none
COMP-08,2026-02-26 12:00:00,2.749,68.78,54.05,17.6,2951.0,58.94,0,none
COMP-08,2026-02-26 13:00:00,2.575,67.18,56.02,17.65,3028.0,60.47,0,none
COMP-08,2026-02-26 14:00:00,2.612,65.38,54.16,16.81,2975.0,61.49,0,none
COMP-08,2026-02-26 15:00:00,2.732,62.34,55.23,18.1,3008.0,60.26,0,none
COMP-08,2026-02-26 16:00:00,3.249,65.61,52.36,18.66,3007.0,57.46,0,none
COMP-08,2026-02-26 17:00:00,3.307,62.19,53.92,18.75,3021.0,58.24,0,none
COMP-08,2026-02-26 18:00:00,3.451,67.46,56.45,18.94,3008.0,57.97,0,none
COMP-08,2026-02-26 19:00:00,2.858,64.8,54.24,17.4,3037.0,61.22,0,none
COMP-08,2026-02-26 20:00:00,2.67,63.03,54.04,19.35,3011.0,61.65,0,none
COMP-08,2026-02-26 21:00:00,3.065,66.04,55.68,17.21,2952.0,59.69,0,none
COMP-08,2026-02-26 22:00:00,3.789,62.29,54.05,17.69,2978.0,59.65,0,none
COMP-08,2026-02-26 23:00:00,2.882,69.05,55.55,16.28,3007.0,59.22,0,none
COMP-08,2026-02-27 00:00:00,3.288,61.98,55.6,17.97,3005.0,58.68,0,none
COMP-08,2026-02-27 01:00:00,2.849,66.27,52.76,18.59,2999.0,59.08,0,none
COMP-08,2026-02-27 02:00:00,2.783,67.32,54.38,17.59,3029.0,59.26,0,none
COMP-08,2026-02-27 03:00:00,2.518,65.16,57.73,17.99,2964.0,60.88,0,none
COMP-08,2026-02-27 04:00:00,2.465,66.03,58.07,18.59,3023.0,60.46,0,none
COMP-08,2026-02-27 05:00:00,2.793,66.47,52.04,17.96,3020.0,59.15,0,none
COMP-08,2026-02-27 06:00:00,3.079,62.56,57.54,18.2,2970.0,60.11,0,none
COMP-08,2026-02-27 07:00:00,3.302,62.22,56.11,19.23,2980.0,57.75,0,none
COMP-08,2026-02-27 08:00:00,3.064,64.26,56.48,18.57,2984.0,60.28,0,none
COMP-08,2026-02-27 09:00:00,2.83,65.85,53.66,17.74,2999.0,57.98,0,none
COMP-08,2026-02-27 10:00:00,3.256,63.73,54.74,17.82,2987.0,58.22,0,none
COMP-08,2026-02-27 11:00:00,3.101,64.67,56.47,18.54,2999.0,64.21,0,none
COMP-08,2026-02-27 12:00:00,3.234,64.37,55.18,17.36,2980.0,59.72,0,none
COMP-08,2026-02-27 13:00:00,2.742,63.35,55.84,18.04,2985.0,61.98,0,none
COMP-08,2026-02-27 14:00:00,2.773,66.23,55.16,18.32,2979.0,59.86,0,none
COMP-08,2026-02-27 15:00:00,2.885,62.75,56.02,19.03,3001.0,59.9,0,none
COMP-08,2026-02-27 16:00:00,2.857,65.49,54.27,18.11,2956.0,60.0,0,none
COMP-08,2026-02-27 17:00:00,3.31,63.82,56.58,18.84,3048.0,59.35,0,none
COMP-08,2026-02-27 18:00:00,2.742,65.6,55.72,17.7,3000.0,62.24,0,none
COMP-08,2026-02-27 19:00:00,2.916,68.88,53.41,18.17,2977.0,60.05,0,none
COMP-08,2026-02-27 20:00:00,3.269,66.31,52.66,17.79,3001.0,61.34,0,none
COMP-08,2026-02-27 21:00:00,2.898,64.44,52.65,18.0,3025.0,57.55,0,none
COMP-08,2026-02-27 22:00:00,2.886,65.48,54.13,18.04,3010.0,60.46,0,none
COMP-08,2026-02-27 23:00:00,3.081,66.16,51.81,18.84,2973.0,59.06,0,none
COMP-08,2026-02-28 00:00:00,3.053,66.09,54.95,18.59,2997.0,59.87,0,none
COMP-08,2026-02-28 01:00:00,3.254,66.88,54.78,17.73,3022.0,60.59,0,none
COMP-08,2026-02-28 02:00:00,2.853,65.72,53.47,16.39,2992.0,57.46,0,none
COMP-08,2026-02-28 03:00:00,2.987,65.67,53.45,19.13,3002.0,59.82,0,none
COMP-08,2026-02-28 04:00:00,2.252,65.28,53.3,16.47,2991.0,61.69,0,none
COMP-08,2026-02-28 05:00:00,2.488,62.48,53.91,17.88,3009.0,59.8,0,none
COMP-08,2026-02-28 06:00:00,4.027,64.96,55.31,17.8,3018.0,58.83,0,none
COMP-08,2026-02-28 07:00:00,3.252,64.48,56.49,18.76,3059.0,58.55,0,none
COMP-08,2026-02-28 08:00:00,3.471,67.44,54.95,18.76,2996.0,59.21,0,none
COMP-08,2026-02-28 09:00:00,2.918,63.29,55.86,17.25,3000.0,57.91,0,none
COMP-08,2026-02-28 10:00:00,3.539,65.01,56.86,18.11,2999.0,57.58,0,none
COMP-08,2026-02-28 11:00:00,3.257,66.54,55.57,17.72,3002.0,61.95,0,none
COMP-08,2026-02-28 12:00:00,2.959,68.37,53.89,17.41,3035.0,61.51,0,none
COMP-08,2026-02-28 13:00:00,2.664,62.58,55.16,17.32,3011.0,56.23,0,none
COMP-08,2026-02-28 14:00:00,2.349,69.33,55.93,17.71,2991.0,59.31,0,none
COMP-08,2026-02-28 15:00:00,2.96,64.43,53.92,17.67,3010.0,57.75,0,none
COMP-08,2026-02-28 16:00:00,2.961,69.44,54.68,19.26,3010.0,62.78,0,none
COMP-08,2026-02-28 17:00:00,3.023,68.91,55.96,19.47,2969.0,62.1,0,none
COMP-08,2026-02-28 18:00:00,2.471,66.14,55.16,17.01,3003.0,61.74,0,none
COMP-08,2026-02-28 19:00:00,3.576,62.74,55.62,18.02,3025.0,58.91,0,none
COMP-08,2026-02-28 20:00:00,3.059,58.93,56.91,17.7,2971.0,58.45,0,none
COMP-08,2026-02-28 21:00:00,2.75,63.68,56.56,17.59,3047.0,58.54,0,none
COMP-08,2026-02-28 22:00:00,3.163,63.63,54.73,19.18,2956.0,62.67,0,none
COMP-08,2026-02-28 23:00:00,2.82,60.27,56.25,18.68,2974.0,59.03,0,none
COMP-08,2026-03-01 00:00:00,3.297,63.2,52.95,18.15,2981.0,61.35,0,none
COMP-08,2026-03-01 01:00:00,2.599,64.65,56.23,17.62,2988.0,59.68,0,none
COMP-08,2026-03-01 02:00:00,2.854,63.53,54.93,18.93,3012.0,62.92,0,none
COMP-08,2026-03-01 03:00:00,3.179,63.67,53.85,18.36,3011.0,60.51,0,none
COMP-08,2026-03-01 04:00:00,3.151,71.01,54.81,18.18,3046.0,58.27,0,none
COMP-08,2026-03-01 05:00:00,2.58,65.49,54.18,16.95,3012.0,61.65,0,none
COMP-08,2026-03-01 06:00:00,2.673,64.95,55.62,17.77,3018.0,58.23,0,none
COMP-08,2026-03-01 07:00:00,3.026,61.95,57.61,17.63,3039.0,60.78,0,none
COMP-08,2026-03-01 08:00:00,3.284,64.66,53.37,17.2,2982.0,59.02,0,none
COMP-08,2026-03-01 09:00:00,3.094,66.69,54.57,19.88,3000.0,59.45,0,none
COMP-08,2026-03-01 10:00:00,2.796,63.03,56.55,17.07,3005.0,60.92,0,none
COMP-08,2026-03-01 11:00:00,3.087,62.48,56.0,19.2,3034.0,59.59,0,none
COMP-08,2026-03-01 12:00:00,3.142,64.52,54.05,17.55,2981.0,59.71,0,none
COMP-08,2026-03-01 13:00:00,2.72,62.13,54.11,17.44,3018.0,62.44,0,none
COMP-08,2026-03-01 14:00:00,2.851,68.33,54.38,18.28,3007.0,59.41,0,none
COMP-08,2026-03-01 15:00:00,3.002,59.68,53.95,17.66,2992.0,62.92,0,none
COMP-08,2026-03-01 16:00:00,3.072,64.21,57.41,19.05,2988.0,59.1,0,none
COMP-08,2026-03-01 17:00:00,2.876,64.82,54.75,17.85,2988.0,60.88,0,none
COMP-08,2026-03-01 18:00:00,3.165,63.68,56.84,16.59,3013.0,60.34,0,none
COMP-08,2026-03-01 19:00:00,3.13,65.88,55.63,17.61,3065.0,61.05,0,none
COMP-08,2026-03-01 20:00:00,3.385,65.68,56.22,18.38,3020.0,58.37,0,none
COMP-08,2026-03-01 21:00:00,2.959,65.53,55.02,17.33,3034.0,60.96,0,none
COMP-08,2026-03-01 22:00:00,3.208,65.21,54.32,18.85,2982.0,60.99,0,none
COMP-08,2026-03-01 23:00:00,3.086,64.74,54.31,17.78,2988.0,61.62,0,none
COMP-08,2026-03-02 00:00:00,3.104,64.34,57.72,16.32,2991.0,60.6,0,none
COMP-08,2026-03-02 01:00:00,3.123,61.41,56.81,18.95,3037.0,63.1,0,none
COMP-08,2026-03-02 02:00:00,3.146,65.66,54.6,17.52,3008.0,59.36,0,none
COMP-08,2026-03-02 03:00:00,3.194,65.16,55.32,16.94,2996.0,58.37,0,none
COMP-08,2026-03-02 04:00:00,2.909,61.63,56.72,16.75,2998.0,57.98,0,none
COMP-08,2026-03-02 05:00:00,3.31,64.76,58.71,18.2,3010.0,61.0,0,none
COMP-08,2026-03-02 06:00:00,3.194,65.73,54.04,18.73,2997.0,58.95,0,none
COMP-08,2026-03-02 07:00:00,3.073,66.8,55.25,17.05,2976.0,61.98,0,none
COMP-08,2026-03-02 08:00:00,2.886,68.12,53.72,17.89,3022.0,60.29,0,none
COMP-08,2026-03-02 09:00:00,2.981,64.39,55.97,17.3,3001.0,63.79,0,none
COMP-08,2026-03-02 10:00:00,3.167,64.69,57.04,18.75,2946.0,59.88,0,none
COMP-08,2026-03-02 11:00:00,2.749,64.02,53.87,17.39,2956.0,56.84,0,none
COMP-08,2026-03-02 12:00:00,2.195,65.49,55.4,18.12,3036.0,59.08,0,none
COMP-08,2026-03-02 13:00:00,3.381,65.0,54.15,18.29,2985.0,57.2,0,none
COMP-08,2026-03-02 14:00:00,2.983,63.25,54.86,17.59,3013.0,60.2,0,none
COMP-08,2026-03-02 15:00:00,2.791,65.21,56.36,17.21,2956.0,60.68,0,none
COMP-08,2026-03-02 16:00:00,2.858,68.67,56.91,17.52,2999.0,56.51,0,none
COMP-08,2026-03-02 17:00:00,2.877,62.09,54.22,18.33,3014.0,63.47,0,none
COMP-08,2026-03-02 18:00:00,2.657,64.21,55.1,17.42,3002.0,58.36,0,none
COMP-08,2026-03-02 19:00:00,3.508,64.79,56.9,18.15,2966.0,60.9,0,none
COMP-08,2026-03-02 20:00:00,3.47,65.47,53.96,18.32,3017.0,59.86,0,none
COMP-08,2026-03-02 21:00:00,2.813,63.47,53.14,18.56,3021.0,62.05,0,none
COMP-08,2026-03-02 22:00:00,2.91,64.01,54.9,18.11,3015.0,60.25,0,none
COMP-08,2026-03-02 23:00:00,2.832,61.65,57.84,17.59,3025.0,59.08,0,none
COMP-08,2026-03-03 00:00:00,3.054,66.25,56.09,17.93,3033.0,58.45,0,none
COMP-08,2026-03-03 01:00:00,2.824,66.61,54.74,18.08,2991.0,56.99,0,none
COMP-08,2026-03-03 02:00:00,2.737,67.09,55.51,16.64,3025.0,61.2,0,none
COMP-08,2026-03-03 03:00:00,3.174,67.16,57.5,18.72,3003.0,58.4,0,none
COMP-08,2026-03-03 04:00:00,3.097,66.87,57.82,18.07,3016.0,62.4,0,none
COMP-08,2026-03-03 05:00:00,2.9,67.54,54.02,18.72,3002.0,60.94,0,none
COMP-08,2026-03-03 06:00:00,3.224,63.56,52.6,19.37,3022.0,59.28,0,none
COMP-08,2026-03-03 07:00:00,2.324,66.19,54.29,18.56,3041.0,62.5,0,none
COMP-08,2026-03-03 08:00:00,3.302,65.47,55.87,17.86,2967.0,59.89,0,none
COMP-08,2026-03-03 09:00:00,2.959,62.25,56.28,17.92,2981.0,57.82,0,none
COMP-08,2026-03-03 10:00:00,2.329,63.33,53.85,18.55,2987.0,57.91,0,none
COMP-08,2026-03-03 11:00:00,2.634,64.03,52.73,17.36,2972.0,58.94,0,none
COMP-08,2026-03-03 12:00:00,2.214,66.25,53.03,18.21,2991.0,60.48,0,none
COMP-08,2026-03-03 13:00:00,2.69,64.39,54.57,17.16,2996.0,60.15,0,none
COMP-08,2026-03-03 14:00:00,2.768,68.2,55.66,17.41,2978.0,58.09,0,none
COMP-08,2026-03-03 15:00:00,2.838,63.83,53.81,17.05,3013.0,58.79,0,none
COMP-08,2026-03-03 16:00:00,3.038,63.21,50.94,18.03,2948.0,57.03,0,none
